site,code,date,nox,no2,no,o3,pm2.5,v2.5,nv2.5,ws,wd,air_temp
London Eltham,LON6,2019-12-09 06:00:00,11.03162,8.79733,1.45716,56.07917,3.9,-2.6,6.5,6.5,321.5,6.8
London Eltham,LON6,2019-12-09 07:00:00,14.65184,12.30857,1.52824,55.53035,2.9,-3.3,6.2,6.4,325.8,6.2
London Eltham,LON6,2019-12-09 08:00:00,18.09125,15.25752,1.84811,54.08347,2.3,-3.5,5.8,7.2,325.9,6.1
London Eltham,LON6,2019-12-09 09:00:00,17.33803,13.90486,2.23905,53.58455,2.3,-4.2,6.5,8.2,331.2,6.7
London Eltham,LON6,2019-12-09 10:00:00,16.46682,12.27072,2.73662,54.33293,2.1,-3.1,5.2,8.1,333.1,7.2
London Eltham,LON6,2019-12-09 11:00:00,15.0689,11.47224,2.34568,53.78412,3.6,-1.8,5.4,7,329.9,7.1
London Eltham,LON6,2019-12-09 12:00:00,14.27321,10.56757,2.41676,54.08347,2.5,-2.5,5,6.2,328.4,7
London Eltham,LON6,2019-12-09 13:00:00,14.84265,11.24599,2.34568,54.13336,1.8,-2.7,4.5,5.6,329.4,6.7
London Eltham,LON6,2019-12-09 14:00:00,18.96953,15.1549,2.48784,47.54755,2.3,-1.8,4.1,4.4,318.7,5.8
London Eltham,LON6,2019-12-09 15:00:00,27.03477,24.09206,1.91919,37.81852,5.8,-0.5,6.3,3.6,307.8,4.6
London Eltham,LON6,2019-12-09 16:00:00,34.72092,31.28775,2.23905,28.6383,6.1,-0.4,6.5,3.1,304.2,3.8
London Eltham,LON6,2019-12-09 17:00:00,41.50602,37.74588,2.4523,20.6555,6.4,-0.2,6.6,2.7,299.1,3
London Eltham,LON6,2019-12-09 18:00:00,39.25582,35.98614,2.13243,21.50367,5.9,-0.9,6.8,2.7,294.1,2.6
London Eltham,LON6,2019-12-09 19:00:00,53.73715,44.14608,6.25514,8.98065,6.1,-0.4,6.5,2.5,290.5,2.1
London Eltham,LON6,2019-12-09 20:00:00,78.3533,52.68628,16.7396,4.44043,10.6,2.2,8.4,2.2,274.9,1.3
London Eltham,LON6,2019-12-09 21:00:00,116.01164,53.50617,40.765,1.39699,14.5,1.4,13.1,2.3,285.2,1.7
London Eltham,LON6,2019-12-09 22:00:00,81.72489,49.30052,21.14662,1.3471,14.3,1.6,12.7,2.4,271.9,1.7
London Eltham,LON6,2019-12-09 23:00:00,71.33515,45.72262,16.70406,1.24731,9.9,2.1,7.8,2.1,262.1,1.5
London Eltham,LON6,2019-12-10 00:00:00,111.78679,45.87682,42.98536,1.09764,12.8,3.5,9.3,2,209.8,1.8
London Eltham,LON6,2019-12-10 01:00:00,31.2233,27.44038,2.46715,8.83097,13.5,4.3,9.2,2,203.9,1.1
London Eltham,LON6,2019-12-10 02:00:00,15.62216,13.43971,1.42336,22.80087,4.9,2,2.9,2.2,213.2,0.8
London Eltham,LON6,2019-12-10 03:00:00,8.67138,6.97999,1.1031,29.53636,5.5,4.9,0.6,2.3,197.2,0.8
London Eltham,LON6,2019-12-10 04:00:00,11.00055,7.61775,2.2062,31.33249,4.7,3.6,1.1,2.4,184,0.6
London Eltham,LON6,2019-12-10 05:00:00,17.94846,13.96549,2.59763,29.58625,5,3.3,1.7,2.6,186.1,1.2
London Eltham,LON6,2019-12-10 06:00:00,27.37796,20.50325,4.48357,31.33249,3.6,3.1,0.5,2.9,198.5,2.3
London Eltham,LON6,2019-12-10 07:00:00,25.02516,19.02342,3.91423,39.11572,6.6,3.4,3.2,3.7,206.6,4.3
London Eltham,LON6,2019-12-10 08:00:00,17.84921,12.39309,3.55839,51.04003,6,2.3,3.7,4.8,210.6,6
London Eltham,LON6,2019-12-10 09:00:00,12.35844,8.92108,2.24179,59.12261,7.3,1.5,5.8,5.8,212.7,7.5
London Eltham,LON6,2019-12-10 10:00:00,7.97314,5.62701,1.53011,65.8581,6.8,2.2,4.6,6.2,218.3,8.3
London Eltham,LON6,2019-12-10 11:00:00,8.06574,5.01031,1.9927,62.41552,5.4,2.7,2.7,6.8,209.2,8.8
London Eltham,LON6,2019-12-10 12:00:00,8.74697,5.7461,1.95712,60.81896,4.1,4,0.1,7.5,213.5,9
London Eltham,LON6,2019-12-10 13:00:00,8.85869,5.80326,1.9927,61.81681,0.7,1.8,-1.1,8.2,216.2,9.5
London Eltham,LON6,2019-12-10 14:00:00,10.67421,7.7279,1.92153,58.97294,4.3,4,0.3,8,219.2,9.8
London Eltham,LON6,2019-12-10 15:00:00,10.72134,7.44766,2.13504,58.97294,4.2,3.2,1,8.3,223.2,10.1
London Eltham,LON6,2019-12-10 16:00:00,10.93996,7.39348,2.31295,59.42197,1.8,1.5,0.3,8.4,223.9,10.5
London Eltham,LON6,2019-12-10 17:00:00,9.14687,6.25513,1.88595,59.2224,1.7,1.8,-0.1,8.5,225.8,10.9
London Eltham,LON6,2019-12-10 18:00:00,9.59362,6.48363,2.02828,58.37423,0.4,1.2,-0.8,8.6,223.8,11.2
London Eltham,LON6,2019-12-10 19:00:00,8.30383,5.63034,1.74361,58.47401,2.3,2,0.3,8.6,228.7,11.5
London Eltham,LON6,2019-12-10 20:00:00,8.19222,5.57328,1.70803,60.12046,-0.1,-2.7,2.6,6.3,269.1,11.2
London Eltham,LON6,2019-12-10 21:00:00,12.2263,10.04385,1.42336,58.22455,-2.4,-1.8,-0.6,5.7,265.8,10.1
London Eltham,LON6,2019-12-10 22:00:00,12.55981,10.15912,1.56569,59.67143,-1.6,-1.8,0.2,5,273.5,9.4
London Eltham,LON6,2019-12-10 23:00:00,10.51933,8.06408,1.60128,61.2181,0.2,0.5,-0.3,4,270.7,8.2
London Eltham,LON6,2019-12-11 00:00:00,9.38688,7.56595,1.18758,60.86885,4,2.5,1.5,3,254,6.2
London Eltham,LON6,2019-12-11 01:00:00,9.14757,6.88962,1.47259,58.72347,4.2,3,1.2,2.7,246.5,5.2
London Eltham,LON6,2019-12-11 02:00:00,6.2991,4.76952,0.99756,61.91659,2.6,3.5,-0.9,2.8,243.5,4.5
London Eltham,LON6,2019-12-11 03:00:00,6.15538,3.58788,1.67448,59.72132,2.8,2.2,0.6,2.6,246.2,4
London Eltham,LON6,2019-12-11 04:00:00,8.48905,6.30394,1.42509,54.98154,4.2,2.9,1.3,2.6,243.3,3.5
London Eltham,LON6,2019-12-11 05:00:00,15.38529,12.70853,1.74574,43.70583,4.7,2.4,2.3,2.5,236.4,3
London Eltham,LON6,2019-12-11 06:00:00,28.43185,24.44403,2.60079,28.08948,4.9,3.4,1.5,2.3,224.3,2.4
London Eltham,LON6,2019-12-11 07:00:00,41.90814,33.87786,5.23721,23.69894,4.7,3.6,1.1,2.2,216.2,1.6
London Eltham,LON6,2019-12-11 08:00:00,48.22749,37.4112,7.0542,26.5927,3,0.4,2.6,2.2,224.3,2
London Eltham,LON6,2019-12-11 09:00:00,40.71635,30.66485,6.55542,33.9269,3.2,2.8,0.4,2.4,234.9,5
London Eltham,LON6,2019-12-11 10:00:00,29.16669,21.24567,5.16596,45.20261,5.4,1.4,4,2.8,243.1,7.5
London Eltham,LON6,2019-12-11 11:00:00,23.22014,17.26572,3.88337,51.38928,5.9,1.4,4.5,2.8,239.5,8
London Eltham,LON6,2019-12-11 12:00:00,20.18383,14.99419,3.38459,55.43057,3,2,1,2.7,229.1,8.4
London Eltham,LON6,2019-12-11 13:00:00,18.21254,13.4053,3.1352,58.82326,0.6,1.3,-0.7,2.7,194.4,8
London Eltham,LON6,2019-12-11 14:00:00,19.75506,15.38484,2.85018,55.28089,5.4,3.9,1.5,1.3,171.7,6.8
London Eltham,LON6,2019-12-11 15:00:00,20.37675,15.9519,2.88581,54.13336,3.9,2.4,1.5,0.8,16.1,6.4
London Eltham,LON6,2019-12-11 16:00:00,30.66306,25.4188,3.42022,46.49981,3.8,2.2,1.6,2.3,308.8,6.2
London Eltham,LON6,2019-12-11 17:00:00,39.61598,32.51437,4.63155,37.56905,3.4,1.1,2.3,2.9,280.3,6.1
London Eltham,LON6,2019-12-11 18:00:00,52.55902,42.50751,6.55542,22.75098,3.7,1.3,2.4,3.3,294.7,5
London Eltham,LON6,2019-12-11 19:00:00,45.17143,40.09106,3.31334,23.20001,6,1.8,4.2,3.1,280.3,3.7
London Eltham,LON6,2019-12-11 20:00:00,60.06552,49.03072,7.19671,12.02409,8.5,1.6,6.9,3,276.9,3
London Eltham,LON6,2019-12-11 21:00:00,65.62637,51.04077,9.51248,6.18667,9.2,3.7,5.5,2.9,271.6,2.5
London Eltham,LON6,2019-12-11 22:00:00,50.37529,41.14321,6.02101,13.02194,7.6,2.6,5,3,267.2,2
London Eltham,LON6,2019-12-11 23:00:00,33.21896,28.13858,3.31334,23.05034,4.6,0.7,3.9,3.1,266.2,1.8
London Eltham,LON6,2019-12-12 00:00:00,25.74524,22.68236,1.99756,22.35184,4.2,2.2,2,2.4,249.5,2.1
London Eltham,LON6,2019-12-12 01:00:00,21.59921,18.82803,1.80731,23.64905,5.7,3,2.7,2.4,245.3,1.4
London Eltham,LON6,2019-12-12 02:00:00,18.05792,15.59668,1.60518,25.2955,5.3,4.9,0.4,2.3,239.4,0.8
London Eltham,LON6,2019-12-12 03:00:00,9.64823,8.28088,0.89177,32.48002,4.5,3.7,0.8,2.2,226.2,0.3
London Eltham,LON6,2019-12-12 04:00:00,10.23757,7.72164,1.64085,30.88346,4.2,4,0.2,2.1,209.4,0
London Eltham,LON6,2019-12-12 05:00:00,13.35881,11.00696,1.53384,38.46712,2.6,3.1,-0.5,2.3,191.8,0.1
London Eltham,LON6,2019-12-12 06:00:00,28.04527,22.24769,3.78109,33.77722,2.2,3.1,-0.9,2.4,177.7,0.2
London Eltham,LON6,2019-12-12 07:00:00,35.38705,26.85476,5.56462,34.67529,0.7,1.9,-1.2,3.3,167.6,2.5
London Eltham,LON6,2019-12-12 08:00:00,37.98564,29.17987,5.74297,37.96819,3.5,3.9,-0.4,4,182.3,4.4
London Eltham,LON6,2019-12-12 09:00:00,37.54882,29.28999,5.38627,38.96604,3.3,3.3,0,5.6,188.1,6.4
London Eltham,LON6,2019-12-12 10:00:00,15.01215,11.07417,2.56829,59.02283,3,3.8,-0.8,5.6,182.7,6.9
London Eltham,LON6,2019-12-12 11:00:00,NA,NA,NA,59.57165,1.7,4.2,-2.5,5.7,192.2,7.6
London Eltham,LON6,2019-12-12 12:00:00,11.46419,8.25547,2.09268,58.42412,1.1,2.8,-1.7,5.7,185.8,7.8
London Eltham,LON6,2019-12-12 13:00:00,11.55269,7.50532,2.63963,58.5239,1.3,3.4,-2.1,5.7,204.7,8.7
London Eltham,LON6,2019-12-12 14:00:00,12.01908,8.40926,2.35426,58.07487,1.6,3.1,-1.5,5.4,228,9.1
London Eltham,LON6,2019-12-12 15:00:00,12.93554,9.65389,2.14024,58.02498,NA,NA,NA,4.2,226.9,8.9
London Eltham,LON6,2019-12-12 16:00:00,12.22639,7.96024,2.78231,65.25939,NA,NA,NA,3.6,221.9,8.8
London Eltham,LON6,2019-12-12 17:00:00,18.94375,13.8025,3.35304,55.38068,2.4,5.9,-3.5,3.1,220.9,8.6
London Eltham,LON6,2019-12-12 18:00:00,30.36809,26.37541,2.60396,36.47142,2.9,1.7,1.2,3,242.3,8.4
London Eltham,LON6,2019-12-12 19:00:00,35.34854,31.13708,2.74664,32.33034,4.5,1.8,2.7,3.6,253.7,7.3
London Eltham,LON6,2019-12-12 20:00:00,27.54464,21.96583,3.63841,42.30884,1.7,2.4,-0.7,3.3,255.4,6.8
London Eltham,LON6,2019-12-12 21:00:00,15.0442,12.14541,1.89054,51.33938,5.1,7.1,-2,3.2,258.4,7.4
London Eltham,LON6,2019-12-12 22:00:00,14.23955,10.9579,2.14024,50.19186,2.3,3.8,-1.5,3.5,246.4,7.7
London Eltham,LON6,2019-12-12 23:00:00,11.55861,9.58962,1.28414,51.38928,2,4.7,-2.7,4.8,297.5,7.3
London Eltham,LON6,2019-12-13 00:00:00,10.7426,8.62518,1.38094,53.68433,1.3,3.1,-1.8,3.5,248.5,7.5
London Eltham,LON6,2019-12-13 01:00:00,10.50729,8.09782,1.57142,61.51745,2.2,2.9,-0.7,4.6,273.3,7.5
London Eltham,LON6,2019-12-13 02:00:00,9.74751,7.83088,1.24999,64.5609,2.2,2.1,0.1,5.7,281.5,6.7
London Eltham,LON6,2019-12-13 03:00:00,8.61898,6.86664,1.14285,62.41552,1.8,0.9,0.9,6.3,292.9,6.5
London Eltham,LON6,2019-12-13 04:00:00,6.52696,4.9389,1.03571,64.66068,-1.3,-1.3,0,6.4,296.6,6.5
London Eltham,LON6,2019-12-13 05:00:00,9.83984,7.21132,1.71427,59.67143,0.1,-0.7,0.8,6.6,307.7,5.9
London Eltham,LON6,2019-12-13 06:00:00,14.7157,12.14195,1.67856,55.82971,3,-0.9,3.9,6.3,310.2,5.9
London Eltham,LON6,2019-12-13 07:00:00,20.16169,17.75222,1.57142,47.49766,2.5,-1,3.5,6.7,304.3,6.2
London Eltham,LON6,2019-12-13 08:00:00,27.43726,23.82305,2.35712,39.2654,2.8,-0.8,3.6,6.9,299.5,6.3
London Eltham,LON6,2019-12-13 09:00:00,25.85866,22.51826,2.17855,44.35443,3.1,-1.8,4.9,6.5,293.4,6
London Eltham,LON6,2019-12-13 10:00:00,23.28053,19.0092,2.78569,47.99659,3.4,-1.7,5.1,7,289.5,6.2
London Eltham,LON6,2019-12-13 11:00:00,23.1123,18.89573,2.74998,47.74712,6.6,1.7,4.9,7,287.3,7.3
London Eltham,LON6,2019-12-13 12:00:00,19.51055,14.25353,3.42855,51.73852,4.3,-0.8,5.1,6.7,285.5,7.6
London Eltham,LON6,2019-12-13 13:00:00,15.82224,12.31755,2.2857,53.2353,3.6,-1.4,5,6.8,280.6,7.4
London Eltham,LON6,2019-12-13 14:00:00,16.56575,13.2801,2.14284,52.93594,6.7,2.5,4.2,6.1,272.9,6.5
London Eltham,LON6,2019-12-13 15:00:00,20.53519,17.3043,2.10713,52.13766,7.4,2.7,4.7,5.4,265.1,5.6
London Eltham,LON6,2019-12-13 16:00:00,30.55251,24.91215,3.67854,45.10282,8.4,3.6,4.8,5,263.4,5.1
London Eltham,LON6,2019-12-13 17:00:00,32.96219,26.3909,4.28568,45.15271,8.8,3.4,5.4,4.7,262.8,4.6
London Eltham,LON6,2019-12-13 18:00:00,28.14023,23.32129,3.14283,47.69723,9.6,3.9,5.7,4.4,253.3,4.3
London Eltham,LON6,2019-12-13 19:00:00,19.44899,15.88954,2.32141,56.77767,4.3,2.1,2.2,4.8,249,4.3
London Eltham,LON6,2019-12-13 20:00:00,17.85707,14.13334,2.42855,59.52175,7,3.1,3.9,3.9,245.7,4.4
London Eltham,LON6,2019-12-13 21:00:00,12.63813,10.66675,1.2857,65.60864,5.6,1.9,3.7,2.7,231.8,4.2
London Eltham,LON6,2019-12-13 22:00:00,20.95445,18.43545,1.64284,34.72518,6.8,3.2,3.6,2.1,223.6,5
London Eltham,LON6,2019-12-13 23:00:00,21.0146,18.60513,1.57142,30.93335,4.2,-1.2,5.4,1.5,174.9,5.2
London Eltham,LON6,2019-12-14 00:00:00,25.58383,24.26798,0.85818,44.00519,3.8,0,3.8,3.1,281.4,4.7
London Eltham,LON6,2019-12-14 01:00:00,23.96169,21.47619,1.621,47.34798,5.4,1.4,4,4.4,270.8,4.8
London Eltham,LON6,2019-12-14 02:00:00,13.99816,11.96955,1.32302,54.18326,4.7,0.5,4.2,5.7,274,5.7
London Eltham,LON6,2019-12-14 03:00:00,8.1295,5.11401,1.96666,65.2095,1.2,-0.4,1.6,5.6,273.6,6.1
London Eltham,LON6,2019-12-14 04:00:00,7.29732,4.88492,1.57332,66.60649,0.5,-2,2.5,6.2,276,5.5
London Eltham,LON6,2019-12-14 05:00:00,6.13321,4.59805,1.00121,71.69552,3.4,0.6,2.8,5.4,275.3,4.9
London Eltham,LON6,2019-12-14 06:00:00,9.07795,7.43313,1.07272,72.04477,2.4,-0.2,2.6,4.9,270.6,4.5
London Eltham,LON6,2019-12-14 07:00:00,14.56069,12.36761,1.4303,68.20305,2.6,0,2.6,4.4,265.2,4.3
London Eltham,LON6,2019-12-14 08:00:00,14.69459,11.2953,2.21696,69.30068,6.5,1.3,5.2,4.4,256.3,4.6
London Eltham,LON6,2019-12-14 09:00:00,16.83584,12.99794,2.50302,69.15101,5.8,1.1,4.7,4.7,265.1,5.8
London Eltham,LON6,2019-12-14 10:00:00,14.33481,10.2776,2.64605,72.94284,4,0,4,4.8,272.8,6.1
London Eltham,LON6,2019-12-14 11:00:00,13.33423,9.93494,2.21696,72.84305,5.9,-0.2,6.1,4.4,278.3,5.7
London Eltham,LON6,2019-12-14 12:00:00,14.21666,9.99497,2.75332,72.44391,4.9,-0.3,5.2,4.8,271.8,5.9
London Eltham,LON6,2019-12-14 13:00:00,14.03624,11.34971,1.75211,69.64993,9.9,1.1,8.8,5.8,271,6.8
London Eltham,LON6,2019-12-14 14:00:00,15.39871,12.76701,1.71635,69.05122,7.9,1.6,6.3,4.7,266.6,6.2
London Eltham,LON6,2019-12-14 15:00:00,26.75353,22.75115,2.61029,56.37853,8.9,1.5,7.4,3.2,245.4,4.9
London Eltham,LON6,2019-12-14 16:00:00,26.23684,22.01514,2.75332,58.07487,8.4,1.3,7.1,3.6,235.3,4.6
London Eltham,LON6,2019-12-14 17:00:00,19.92827,17.07725,1.85938,62.46541,8.9,3.2,5.7,4,233.3,4.9
London Eltham,LON6,2019-12-14 18:00:00,20.35388,16.5708,2.46726,60.96864,7.1,3.1,4,3.2,214.7,4.7
London Eltham,LON6,2019-12-14 19:00:00,15.45102,12.65484,1.82363,66.05767,10.3,3.7,6.6,3.7,199.1,5
London Eltham,LON6,2019-12-14 20:00:00,10.06637,7.32501,1.78787,74.58929,9.7,4,5.7,6.1,209.8,7.1
London Eltham,LON6,2019-12-14 21:00:00,6.91113,4.82769,1.35878,77.08391,7.6,3.2,4.4,5.5,216.4,7.8
London Eltham,LON6,2019-12-14 22:00:00,5.94063,3.63789,1.50181,77.28348,3.6,1.3,2.3,7.9,237.4,8.6
London Eltham,LON6,2019-12-14 23:00:00,10.96716,8.00649,1.9309,70.09896,4.7,0.7,4,5.7,240,8.4
London Eltham,LON6,2019-12-15 00:00:00,11.04988,8.92733,1.3843,71.8452,-0.3,2.2,-2.5,5.9,254.7,8.3
London Eltham,LON6,2019-12-15 01:00:00,11.75954,8.09996,2.38672,73.1923,-0.8,0.5,-1.3,6.5,261.7,7.7
London Eltham,LON6,2019-12-15 02:00:00,5.78087,3.8047,1.28883,75.73682,0.2,1.2,-1,6.3,263.1,7
London Eltham,LON6,2019-12-15 03:00:00,5.48906,3.23842,1.46783,73.74112,0.3,-0.8,1.1,6.3,259.9,6.1
London Eltham,LON6,2019-12-15 04:00:00,4.83022,3.2932,1.00242,76.38542,1.1,-1.2,2.3,6.1,258.6,5.8
London Eltham,LON6,2019-12-15 05:00:00,4.14312,2.38652,1.14562,78.78026,5,1.9,3.1,5.5,252.3,5.4
London Eltham,LON6,2019-12-15 06:00:00,6.51821,4.54204,1.28883,75.88649,1.6,-1.4,3,5.4,249.3,5.4
London Eltham,LON6,2019-12-15 07:00:00,8.19953,5.56463,1.71844,75.48735,2.8,-0.1,2.9,4.3,241.5,5.4
London Eltham,LON6,2019-12-15 08:00:00,10.24942,7.88899,1.53943,72.09466,6.1,0.1,6,4.3,234.7,5.5
London Eltham,LON6,2019-12-15 09:00:00,12.49788,9.47873,1.96904,70.09896,3.4,-0.4,3.8,5.5,244.5,6.9
London Eltham,LON6,2019-12-15 10:00:00,14.9449,10.33383,3.00726,65.05982,5,0.9,4.1,6.2,253.9,8.3
London Eltham,LON6,2019-12-15 11:00:00,15.04176,9.88175,3.36527,64.81036,1.2,-1.9,3.1,5.6,246,8.7
London Eltham,LON6,2019-12-15 12:00:00,13.32214,9.42469,2.54185,65.80821,1.1,-1.6,2.7,5.2,244.2,9
London Eltham,LON6,2019-12-15 13:00:00,12.81183,8.91437,2.54185,66.15746,5.4,1.2,4.2,5.1,242.3,8.8
London Eltham,LON6,2019-12-15 14:00:00,12.08967,8.68626,2.21965,66.90584,8.6,3.7,4.9,4.2,237.1,7.9
London Eltham,LON6,2019-12-15 15:00:00,12.84368,9.98921,1.86164,65.60864,5,0.3,4.7,3.8,228.7,6.9
London Eltham,LON6,2019-12-15 16:00:00,11.72454,9.36411,1.53943,66.85595,7.9,2.5,5.4,3.9,228.1,6.4
London Eltham,LON6,2019-12-15 17:00:00,11.84807,9.817,1.32463,67.55445,7.4,0.4,7,3.9,225,6.4
London Eltham,LON6,2019-12-15 18:00:00,13.65633,11.40568,1.46783,63.2138,4.4,0.9,3.5,3.9,220.2,6.3
London Eltham,LON6,2019-12-15 19:00:00,11.37615,8.74126,1.71844,64.81036,6.2,0.7,5.5,3.3,216.1,6.2
London Eltham,LON6,2019-12-15 20:00:00,9.04424,6.18977,1.86164,71.1966,5.4,1.8,3.6,4.5,223.1,7.2
London Eltham,LON6,2019-12-15 21:00:00,7.70318,5.50743,1.43203,72.39402,8.5,3.8,4.7,4.6,219.5,7.8
London Eltham,LON6,2019-12-15 22:00:00,5.99339,3.52317,1.61103,76.08606,4.8,0.2,4.6,4,218.1,7.9
London Eltham,LON6,2019-12-15 23:00:00,6.37539,3.41113,1.93324,77.13381,4.7,1.1,3.6,3.5,221.7,7.9
London Eltham,LON6,2019-12-16 00:00:00,5.60949,3.55765,1.33818,73.8409,1.3,0.9,0.4,4.2,221.9,8
London Eltham,LON6,2019-12-16 01:00:00,6.51707,4.46522,1.33818,73.54155,0,2.8,-2.8,4.4,220.5,8.1
London Eltham,LON6,2019-12-16 02:00:00,4.8828,3.17903,1.11117,71.1966,3.1,2.5,0.6,3.9,222.1,8.2
London Eltham,LON6,2019-12-16 03:00:00,5.16141,3.29276,1.2187,69.8495,3.1,1.6,1.5,3.3,223.3,8.2
London Eltham,LON6,2019-12-16 04:00:00,6.18748,4.48371,1.11117,67.55445,2.2,0.5,1.7,2.9,216.8,8.1
London Eltham,LON6,2019-12-16 05:00:00,9.61742,6.92437,1.75636,62.46541,3,1,2,2.7,217.7,7.6
London Eltham,LON6,2019-12-16 06:00:00,12.51373,9.9306,1.68467,60.46971,1.4,0,1.4,2.4,207.3,6.1
London Eltham,LON6,2019-12-16 07:00:00,18.73332,15.49067,2.1148,61.8667,-1.4,0.2,-1.6,2.5,213,6
London Eltham,LON6,2019-12-16 08:00:00,32.79068,27.34962,3.54857,48.5454,2.4,1.2,1.2,2.2,229.2,6.5
London Eltham,LON6,2019-12-16 09:00:00,24.96456,19.57846,3.51272,52.88605,1.9,0.2,1.7,1.8,235.4,6.9
London Eltham,LON6,2019-12-16 10:00:00,22.87095,17.64973,3.40519,56.12906,0,0.3,-0.3,1.5,213.7,7.5
London Eltham,LON6,2019-12-16 11:00:00,27.73274,21.96192,3.76363,51.13981,1.8,0.2,1.6,1.5,197.2,7.9
London Eltham,LON6,2019-12-16 12:00:00,30.51255,24.74173,3.76363,45.75142,4.9,2,2.9,1.3,192.2,8
London Eltham,LON6,2019-12-16 13:00:00,29.97241,25.08095,3.19012,42.70798,2.9,2.1,0.8,1.8,140.1,7.9
London Eltham,LON6,2019-12-16 14:00:00,35.49662,29.451,3.94285,28.78797,5.3,1.9,3.4,1.1,145.5,7.4
London Eltham,LON6,2019-12-16 15:00:00,52.16076,36.38719,10.28726,16.46453,9.8,5.1,4.7,1.9,135.7,7.3
London Eltham,LON6,2019-12-16 16:00:00,55.58265,44.09597,7.49142,4.09119,6.2,2.9,3.3,2,163.8,7
London Eltham,LON6,2019-12-16 17:00:00,70.01777,48.25354,14.19426,1.29721,8.6,3.8,4.8,2,162.5,7.3
London Eltham,LON6,2019-12-16 18:00:00,69.06843,45.93019,15.09037,1.24731,10.2,2.9,7.3,2.1,174,7.6
London Eltham,LON6,2019-12-16 19:00:00,64.70623,43.60151,13.76413,1.69635,12.3,2.5,9.8,2.1,175.5,7.7
London Eltham,LON6,2019-12-16 20:00:00,50.53973,37.34928,8.60258,1.39699,10.5,3.2,7.3,2.1,150,7.6
London Eltham,LON6,2019-12-16 21:00:00,61.52334,40.19879,13.90751,1.3471,13.3,4.3,9,2.1,147.7,7.6
London Eltham,LON6,2019-12-16 22:00:00,64.23659,37.03129,17.74283,1.39699,13.3,4,9.3,2,135.4,7.3
London Eltham,LON6,2019-12-16 23:00:00,59.98577,43.99235,10.43063,1.74624,10,3.4,6.6,1.7,115.1,7.1
London Eltham,LON6,2019-12-17 00:00:00,33.94919,30.94106,1.96185,17.36259,13.3,4.9,8.4,1.9,53.5,7
London Eltham,LON6,2019-12-17 01:00:00,27.21906,24.2843,1.914,29.78582,10.3,4.5,5.8,2.1,30,7
London Eltham,LON6,2019-12-17 02:00:00,16.1058,14.01479,1.36372,49.74282,5.3,5.3,0,2.5,22.3,7
London Eltham,LON6,2019-12-17 03:00:00,9.69798,7.71702,1.29195,56.22885,4.5,4.6,-0.1,2.5,23.8,6.9
London Eltham,LON6,2019-12-17 04:00:00,7.95778,6.58211,0.89719,56.72777,3.9,4.1,-0.2,2.1,24.6,6.9
London Eltham,LON6,2019-12-17 05:00:00,14.30073,12.53988,1.1484,48.04648,2.9,1.5,1.4,2,25.4,6.8
London Eltham,LON6,2019-12-17 06:00:00,23.93973,21.95877,1.29195,34.97464,5.2,3,2.2,1.8,35.9,6.7
London Eltham,LON6,2019-12-17 07:00:00,33.12667,30.98063,1.39961,30.08518,7.7,3.1,4.6,1.4,41.5,6.7
London Eltham,LON6,2019-12-17 08:00:00,36.05542,33.19404,1.86615,24.99614,5.6,2.1,3.5,1.6,322.7,6.6
London Eltham,LON6,2019-12-17 09:00:00,55.61854,46.81427,5.74199,13.67055,8.2,1.5,6.7,2.2,332.7,6.5
London Eltham,LON6,2019-12-17 10:00:00,59.16055,47.43987,7.64403,10.32775,7.1,2.2,4.9,2.3,350.7,6.4
London Eltham,LON6,2019-12-17 11:00:00,53.63422,43.01407,6.92628,15.66625,5.4,-0.8,6.2,1.8,349.1,6.5
London Eltham,LON6,2019-12-17 12:00:00,49.05374,38.92883,6.60329,19.90711,12.2,4.7,7.5,1.1,317.7,6.7
London Eltham,LON6,2019-12-17 13:00:00,39.49358,33.99091,3.58875,21.35399,3.5,-0.5,4,1.4,250.3,6.6
London Eltham,LON6,2019-12-17 14:00:00,53.27801,42.1076,7.28516,12.6228,6.7,1,5.7,1.7,249.8,6.5
London Eltham,LON6,2019-12-17 15:00:00,84.9839,62.31291,14.78564,6.98495,9.3,2.2,7.1,1.6,239.9,6.5
London Eltham,LON6,2019-12-17 16:00:00,81.364,60.89408,13.35014,6.73549,10.3,2.5,7.8,1.8,256.1,6.5
London Eltham,LON6,2019-12-17 17:00:00,68.43582,55.61461,8.36178,9.62925,10,2.9,7.1,1.3,256.7,6.4
London Eltham,LON6,2019-12-17 18:00:00,63.86035,51.69945,7.93113,7.73334,12.9,3.7,9.2,1.8,265.1,4.8
London Eltham,LON6,2019-12-17 19:00:00,65.59343,50.73622,9.68962,3.24301,12.5,3.2,9.3,1.7,286,5.5
London Eltham,LON6,2019-12-17 20:00:00,52.8869,45.51332,4.80892,9.67915,14.3,1.8,12.5,1.4,216.1,4
London Eltham,LON6,2019-12-17 21:00:00,40.81657,35.80914,3.26576,20.25636,14,3.8,10.2,1.9,203.7,4
London Eltham,LON6,2019-12-17 22:00:00,31.7282,28.26152,2.26091,11.12603,12.7,3.4,9.3,1.5,209.6,4
London Eltham,LON6,2019-12-17 23:00:00,40.53299,31.83877,5.67022,3.19312,14,5.3,8.7,1.6,216.6,4.3
London Eltham,LON6,2019-12-18 00:00:00,30.44526,26.40509,2.63493,4.88947,14.4,4.9,9.5,1.9,197,2.8
