site,code,date,nox,no2,no,o3,pm10,pm2.5,ws,wd,air_temp
London Harlington,HRL,2019-01-07 16:00:00,20.70728,19.38433,0.86281,44.10497,9.312,6.513,8.7,286.7,9
London Harlington,HRL,2019-01-07 17:00:00,25.25278,23.5046,1.14014,42.6082,12.51,8.059,8.6,295.3,8.7
London Harlington,HRL,2019-01-07 18:00:00,22.08471,20.24203,1.20177,48.14626,11.908,6.947,8,288.6,8.5
London Harlington,HRL,2019-01-07 19:00:00,19.10029,17.87183,0.80118,46.00089,11.613,6.914,8.3,288.9,8.4
London Harlington,HRL,2019-01-07 20:00:00,22.45202,20.89283,1.01688,43.00734,10.508,6.656,7.9,290.5,8.9
London Harlington,HRL,2019-01-07 21:00:00,17.17189,15.89619,0.83199,45.60175,8.207,5.018,6.7,301.4,9.1
London Harlington,HRL,2019-01-07 22:00:00,18.09018,16.34199,1.14014,44.05508,6.189,4.442,5.8,304.9,8.2
London Harlington,HRL,2019-01-07 23:00:00,15.5649,13.34423,1.44828,55.231,9.277,4.832,5.8,312.5,6.9
London Harlington,HRL,2019-01-08 00:00:00,13.10084,11.5259,1.02715,60.20362,10.226,5.076,5.7,299.6,6.2
London Harlington,HRL,2019-01-08 01:00:00,14.08034,12.31641,1.15041,60.80233,9.602,4.684,6.1,303,5.6
London Harlington,HRL,2019-01-08 02:00:00,6.4739,5.24544,0.80118,65.80821,8.532,4.439,5.9,302.2,5
London Harlington,HRL,2019-01-08 03:00:00,12.02951,10.37582,1.07851,56.72777,8.849,4.731,5.7,304.7,4.5
London Harlington,HRL,2019-01-08 04:00:00,7.75949,6.53104,0.80118,61.91659,9.063,4.493,5.5,306.1,4.1
London Harlington,HRL,2019-01-08 05:00:00,11.38671,9.54403,1.20177,55.82971,8.962,4.494,5.7,312.1,3.9
London Harlington,HRL,2019-01-08 06:00:00,38.79746,29.53681,6.03964,37.2697,9.722,4.654,6,317.2,3.9
London Harlington,HRL,2019-01-08 07:00:00,60.92808,44.5802,10.66181,22.6512,10.786,5.019,5.9,322,3.9
London Harlington,HRL,2019-01-08 08:00:00,70.15683,48.3754,14.20548,22.6013,11.503,5.356,6,319.6,3.9
London Harlington,HRL,2019-01-08 09:00:00,57.34678,38.68373,12.17172,33.37808,16.868,7.245,6.5,323.2,4.4
London Harlington,HRL,2019-01-08 10:00:00,37.37412,24.94784,8.10421,43.10712,21.865,10.255,7.9,337.1,5.8
London Harlington,HRL,2019-01-08 11:00:00,30.02786,18.78278,7.33385,46.99874,25.005,12.092,7.6,336.3,6.4
London Harlington,HRL,2019-01-08 12:00:00,30.02786,20.43647,6.25534,47.64734,20.868,10.828,7.6,336.4,6.7
London Harlington,HRL,2019-01-08 13:00:00,28.78817,20.189,5.60824,48.89465,20.81,10.278,6.9,335.7,6.7
London Harlington,HRL,2019-01-08 14:00:00,32.64496,22.86458,6.3786,46.79917,19.425,9.606,5.8,333.8,6.2
London Harlington,HRL,2019-01-08 15:00:00,46.97018,33.55168,8.75131,34.02669,20.09,9.507,5.2,326.3,5.1
London Harlington,HRL,2019-01-08 16:00:00,93.02207,63.58644,19.19742,10.27786,25.875,12.229,5.4,323.8,4.4
London Harlington,HRL,2019-01-08 17:00:00,69.05489,52.51801,10.78507,19.20861,29.863,16.576,5.4,326.8,3.9
London Harlington,HRL,2019-01-08 18:00:00,71.25877,54.29666,11.0624,18.01119,28.63,16.203,5.2,327.9,3.4
London Harlington,HRL,2019-01-08 19:00:00,70.93737,54.16425,10.93914,14.6684,29.03,16.953,5.1,326.8,2.9
London Harlington,HRL,2019-01-08 20:00:00,53.58182,41.34453,7.98095,23.74883,23.188,13.226,5.1,327.2,2.6
London Harlington,HRL,2019-01-08 21:00:00,49.54137,40.04448,6.19371,18.6598,21.528,12.936,4.9,329.8,2.2
London Harlington,HRL,2019-01-08 22:00:00,47.01609,39.50363,4.8995,17.06324,21.835,13.078,4.9,330.8,1.7
London Harlington,HRL,2019-01-08 23:00:00,44.39899,37.54799,4.4681,19.60775,18.748,11.892,5.4,333.2,1.4
London Harlington,HRL,2019-01-09 00:00:00,35.32329,31.92142,2.21864,23.74883,14.598,9.43,4.2,326.2,2.3
London Harlington,HRL,2019-01-09 01:00:00,37.9557,31.46694,4.23186,27.80675,11.97,7.842,4.7,340.5,1.8
London Harlington,HRL,2019-01-09 02:00:00,23.14073,21.3453,1.17095,31.2826,9.958,6.845,5.2,339,1.6
London Harlington,HRL,2019-01-09 03:00:00,14.14156,13.1021,0.67792,44.45422,9.142,6.016,5.2,341.1,1.5
London Harlington,HRL,2019-01-09 04:00:00,14.64662,13.13467,0.98606,45.30239,9.6,5.923,5.1,342.7,1.3
London Harlington,HRL,2019-01-09 05:00:00,19.23803,16.92287,1.50991,44.25465,10.503,5.882,5.9,340.9,1.1
London Harlington,HRL,2019-01-09 06:00:00,32.04808,26.85078,3.38959,34.17636,11.384,5.893,5.9,342.2,0.9
London Harlington,HRL,2019-01-09 07:00:00,52.66353,41.32396,7.39548,23.05034,11.077,5.788,5.8,340.8,0.7
London Harlington,HRL,2019-01-09 08:00:00,51.92891,38.41592,8.81294,27.64045,9.312,5.266,6.2,343.6,0.7
London Harlington,HRL,2019-01-09 09:00:00,40.5422,30.85631,6.31697,38.51701,10.389,5.46,7,351.5,1.6
London Harlington,HRL,2019-01-09 10:00:00,35.90487,24.42355,7.48792,42.40863,12.048,5.869,7.1,351.2,2.5
London Harlington,HRL,2019-01-09 11:00:00,38.01692,25.82688,7.95014,43.85551,12.45,5.934,7.1,355.4,3.4
London Harlington,HRL,2019-01-09 12:00:00,33.97647,23.58187,6.77919,47.74712,13.793,5.833,7,356.3,3.9
London Harlington,HRL,2019-01-09 13:00:00,31.45119,21.43457,6.53267,48.19616,13.953,6.838,6.5,357.4,3.8
London Harlington,HRL,2019-01-09 14:00:00,35.76713,27.49869,5.39253,44.70368,13.84,6.58,5.1,351.3,3.5
London Harlington,HRL,2019-01-09 15:00:00,41.64414,32.71422,5.82394,44.00519,13.638,6.185,4.9,347.5,2.8
London Harlington,HRL,2019-01-09 16:00:00,45.0877,36.15778,5.82394,37.9183,15.618,6.998,4.8,349.7,2.3
London Harlington,HRL,2019-01-09 17:00:00,68.73349,52.62185,10.50774,20.05679,16.715,8.644,4.6,355.1,1.9
London Harlington,HRL,2019-01-09 18:00:00,72.81985,54.39304,12.01765,17.16302,14.05,8.352,4.3,1.5,1.6
London Harlington,HRL,2019-01-09 19:00:00,50.5974,40.62802,6.50186,27.34109,12.01,7.516,3.8,4.9,1.3
London Harlington,HRL,2019-01-09 20:00:00,55.05107,45.45968,6.25534,20.50582,12.775,8.503,3.8,8,1
London Harlington,HRL,2019-01-09 21:00:00,40.35854,34.35802,3.91344,29.43658,13.415,9.402,4.8,8.8,2
London Harlington,HRL,2019-01-09 22:00:00,30.11968,25.06413,3.29715,34.77507,13.955,10.16,4.4,10.5,2.1
London Harlington,HRL,2019-01-09 23:00:00,34.61927,30.27244,2.83493,28.18926,15.755,11.417,3.7,359.9,1.7
London Harlington,HRL,2019-01-10 00:00:00,38.81277,34.59192,2.75276,18.22739,17.605,12.998,3.3,342.9,0.5
London Harlington,HRL,2019-01-10 01:00:00,43.52662,39.43177,2.67059,14.36904,20.91,16.259,3.6,344.6,0
London Harlington,HRL,2019-01-10 02:00:00,45.59275,41.7184,2.52679,6.33635,22.088,17.453,3.4,349.7,-0.3
London Harlington,HRL,2019-01-10 03:00:00,84.3443,48.34116,23.48064,2.09549,23.275,19.201,3.4,341.7,-0.6
London Harlington,HRL,2019-01-10 04:00:00,66.66735,48.05155,12.14091,3.44258,27.513,22.738,3.3,345.2,-0.8
London Harlington,HRL,2019-01-10 05:00:00,68.54983,47.76061,13.55837,3.64215,32.67,27.427,3.1,339.6,-1
London Harlington,HRL,2019-01-10 06:00:00,82.92096,51.3119,20.61489,3.29291,35.98,30.394,3.3,347.4,-1
London Harlington,HRL,2019-01-10 07:00:00,128.92694,58.71609,45.79032,1.19742,36.638,29.172,2.8,345.6,-1
London Harlington,HRL,2019-01-10 08:00:00,155.00618,60.27351,61.78304,1.29721,37.205,28.814,2.7,331.4,-0.6
London Harlington,HRL,2019-01-10 09:00:00,182.55467,61.97722,78.63856,1.79613,34.043,27.168,2.7,330.2,0.1
London Harlington,HRL,2019-01-10 10:00:00,178.05508,65.0846,73.67743,2.89377,41.31,31.727,2.9,324.9,0.6
London Harlington,HRL,2019-01-10 11:00:00,145.54786,60.45383,55.49689,4.98925,36.295,28.245,3,321.9,1.2
London Harlington,HRL,2019-01-10 12:00:00,133.42653,58.44361,48.90259,6.73549,38.223,28.271,2.8,309.9,1.6
London Harlington,HRL,2019-01-10 13:00:00,77.41126,49.25132,18.36543,16.21506,33.6,23.668,2.5,295.4,1.7
London Harlington,HRL,2019-01-10 14:00:00,94.35358,57.07474,24.31263,11.12603,31.013,18.833,2.7,310.3,1.9
London Harlington,HRL,2019-01-10 15:00:00,87.65012,57.08052,19.93697,7.93291,29.178,20.071,2.9,302.5,2.2
London Harlington,HRL,2019-01-10 16:00:00,93.57304,59.83782,22.00154,3.44258,32.863,23.316,2.8,305,2.3
London Harlington,HRL,2019-01-10 17:00:00,88.47657,60.88361,17.99566,2.24516,29.173,22.491,2.9,299.8,2.7
London Harlington,HRL,2019-01-10 18:00:00,99.03683,58.59235,26.3772,0.74839,27.7,21.156,2.9,301.5,3.2
London Harlington,HRL,2019-01-10 19:00:00,115.61184,57.78002,37.71693,0.44903,27.563,22.109,3.2,314.1,3.7
London Harlington,HRL,2019-01-10 20:00:00,111.38773,57.05229,35.43666,0.74839,31.07,23.535,2.8,311,4.1
London Harlington,HRL,2019-01-10 21:00:00,111.9387,52.64219,38.67218,0.74839,29.03,23.554,2.8,316,4.5
London Harlington,HRL,2019-01-10 22:00:00,115.56592,49.9854,42.7705,0.94796,25.308,22.696,3.6,324.9,5
London Harlington,HRL,2019-01-10 23:00:00,42.37876,34.34657,5.23846,15.71614,20.538,18.566,4.7,336.8,5
London Harlington,HRL,2019-01-11 00:00:00,36.11913,31.89829,2.75276,13.63728,19.888,17.776,4.5,335.4,4.6
London Harlington,HRL,2019-01-11 01:00:00,54.97455,41.24106,8.95674,8.71456,18.765,16.502,3.7,328.7,5.1
London Harlington,HRL,2019-01-11 02:00:00,26.85978,24.73361,1.38665,23.15012,18.595,16.443,3.6,332.4,5.2
London Harlington,HRL,2019-01-11 03:00:00,25.43644,23.87725,1.01688,25.44518,18.335,16.217,3.7,337,5.1
London Harlington,HRL,2019-01-11 04:00:00,25.84967,24.24323,1.04769,21.90281,19.76,17.267,4.3,334.1,4.9
London Harlington,HRL,2019-01-11 05:00:00,36.63949,31.2532,3.51285,16.51442,20.635,17.991,3.8,331.4,4.8
London Harlington,HRL,2019-01-11 06:00:00,68.59575,43.93218,16.08516,4.54022,21.075,18.526,4,325.9,5
London Harlington,HRL,2019-01-11 07:00:00,93.7567,52.98149,26.5929,1.89592,22.06,18.689,3.1,320.3,5
London Harlington,HRL,2019-01-11 08:00:00,159.55168,59.05472,65.54241,1.09764,24.925,19.566,3.9,316.5,4.9
London Harlington,HRL,2019-01-11 09:00:00,164.32675,55.51411,70.96576,2.79398,25.965,19.651,4.2,327.2,4.8
London Harlington,HRL,2019-01-11 10:00:00,92.28745,48.67734,28.44177,9.62925,22.1,16.58,3.7,318.9,4.6
London Harlington,HRL,2019-01-11 11:00:00,60.3312,38.21903,14.42118,17.9613,23.05,15.92,4.6,313.6,3.6
London Harlington,HRL,2019-01-11 12:00:00,65.28993,38.40569,17.53344,19.50797,22.63,15.057,4.5,317.6,2.6
London Harlington,HRL,2019-01-11 13:00:00,70.24865,42.65569,17.99566,19.45808,23.95,15.205,4.2,317.1,3.1
London Harlington,HRL,2019-01-11 14:00:00,108.3574,48.91914,38.76462,10.32775,24.78,16.222,4.7,322.1,3
London Harlington,HRL,2019-01-11 15:00:00,145.82335,63.37521,53.77128,5.08904,27.813,17.106,4.3,327.9,2.7
London Harlington,HRL,2019-01-11 16:00:00,167.35709,71.77394,62.3377,1.14753,23.588,13.599,4.3,326.1,2.4
London Harlington,HRL,2019-01-11 17:00:00,157.76103,75.83262,53.43232,0.79828,18.575,11.55,4.4,327.7,2.1
London Harlington,HRL,2019-01-11 18:00:00,132.96739,73.76537,38.61055,1.04774,16.275,10.724,4.2,333.1,2
London Harlington,HRL,2019-01-11 19:00:00,126.95263,68.69558,37.99426,2.14538,16.238,12.333,3.9,327.1,2
London Harlington,HRL,2019-01-11 20:00:00,56.06118,46.75328,6.07045,24.597,13.745,9.563,4.1,319.2,2
London Harlington,HRL,2019-01-11 21:00:00,45.45501,43.23434,1.44828,24.94625,13.86,8.682,3.9,319.5,2.3
London Harlington,HRL,2019-01-11 22:00:00,28.28312,27.85788,0.27733,36.82067,13.763,9.361,2.2,320.7,3
London Harlington,HRL,2019-01-11 23:00:00,23.87536,23.45013,0.27733,37.56905,11.593,9.051,1.8,240.1,3.3
London Harlington,HRL,2019-01-12 00:00:00,30.42578,29.73281,0.45195,31.53206,9.869,7.578,4.3,266.1,4.3
London Harlington,HRL,2019-01-12 01:00:00,20.26345,19.44448,0.53412,42.50841,6.704,4.967,4.5,265.4,3.6
London Harlington,HRL,2019-01-12 02:00:00,12.62639,12.15391,0.30815,48.14626,6.45,4.97,4.7,263.9,3.3
London Harlington,HRL,2019-01-12 03:00:00,11.61628,11.19105,0.27733,46.49981,6.374,4.829,5,263.4,3.5
London Harlington,HRL,2019-01-12 04:00:00,14.50887,13.70565,0.52385,42.50841,5.775,4.608,5.2,267,4.7
London Harlington,HRL,2019-01-12 05:00:00,17.72286,16.6834,0.67792,34.87486,6.446,5.23,5.2,271.7,5.7
London Harlington,HRL,2019-01-12 06:00:00,19.23803,18.15132,0.70873,36.27185,5.358,4.475,5.3,277.3,6.6
London Harlington,HRL,2019-01-12 07:00:00,20.15631,18.69162,0.95525,35.274,5.631,4.609,5.9,277.3,7.3
London Harlington,HRL,2019-01-12 08:00:00,17.81469,16.53899,0.83199,41.16131,5.571,4.088,6.2,267.3,7.5
London Harlington,HRL,2019-01-12 09:00:00,22.31428,19.81012,1.63317,35.12432,5.862,4.608,5.9,274.1,7.6
London Harlington,HRL,2019-01-12 10:00:00,21.71739,18.92975,1.81806,38.86626,7.135,5.404,6.5,279.8,8
London Harlington,HRL,2019-01-12 11:00:00,28.69635,24.7275,2.58842,33.97679,6.503,4.557,6.5,288.9,8.4
London Harlington,HRL,2019-01-12 12:00:00,23.27848,19.68761,2.3419,39.46497,5.21,3.968,7.1,301.7,8.2
London Harlington,HRL,2019-01-12 13:00:00,24.0131,19.24103,3.11226,43.30669,6.549,3.29,7.5,308.3,7.8
London Harlington,HRL,2019-01-12 14:00:00,22.72751,17.71919,3.26634,48.5454,6.332,2.966,6.9,305,7.3
London Harlington,HRL,2019-01-12 15:00:00,20.70728,17.39991,2.15702,49.09422,5.394,2.638,6.5,300.9,7
London Harlington,HRL,2019-01-12 16:00:00,24.10493,21.17554,1.9105,48.29594,3.909,2.244,7,300.7,7
London Harlington,HRL,2019-01-12 17:00:00,18.36566,16.85372,0.98606,52.03788,4.566,2.39,7.3,298.5,7.2
London Harlington,HRL,2019-01-12 18:00:00,19.4676,17.95566,0.98606,49.59315,4.944,2.575,7.5,296.2,7.5
London Harlington,HRL,2019-01-12 19:00:00,19.19212,17.39668,1.17095,47.54755,4.183,2.802,7.7,293.2,7.8
London Harlington,HRL,2019-01-12 20:00:00,18.5034,16.80247,1.10932,49.49336,3.676,2.773,8.4,294.5,8
London Harlington,HRL,2019-01-12 21:00:00,16.48318,12.51433,2.58842,51.98799,4.148,3.03,8.3,297.7,8.1
London Harlington,HRL,2019-01-12 22:00:00,13.82016,11.69399,1.38665,53.83401,5.641,3.587,7,299.5,8
London Harlington,HRL,2019-01-12 23:00:00,10.0552,8.92124,0.73955,55.77982,5.446,3.551,7.2,297.2,7.5
London Harlington,HRL,2019-01-13 00:00:00,8.38699,7.19003,0.78063,59.27229,4.921,3.196,6.4,292.2,7.8
London Harlington,HRL,2019-01-13 01:00:00,7.04017,6.1582,0.5752,60.80233,4.054,2.874,7.4,295.2,7.6
London Harlington,HRL,2019-01-13 02:00:00,5.46379,4.14083,0.86281,62.91444,3.557,2.529,7.9,293.3,7.6
London Harlington,HRL,2019-01-13 03:00:00,8.72369,7.82597,0.58548,53.38498,3.188,2.314,7.9,289.7,7.9
London Harlington,HRL,2019-01-13 04:00:00,16.11587,14.88741,0.80118,44.95314,3.862,2.784,8.6,295.8,8.5
London Harlington,HRL,2019-01-13 05:00:00,12.71822,11.63151,0.70873,46.99874,7.349,5.891,9.5,295.2,8.7
London Harlington,HRL,2019-01-13 06:00:00,12.94779,11.4831,0.95525,47.19831,8.377,6.712,8.9,291.8,8.6
London Harlington,HRL,2019-01-13 07:00:00,15.47307,13.77213,1.10932,47.8968,5.778,4.62,8,291.5,8.4
London Harlington,HRL,2019-01-13 08:00:00,18.09018,16.48374,1.04769,43.10712,7.304,5.917,8,291,8
London Harlington,HRL,2019-01-13 09:00:00,20.24814,18.16922,1.35584,41.36088,9.164,6.984,8.3,293.7,7.6
London Harlington,HRL,2019-01-13 10:00:00,15.65673,12.4911,2.06457,52.48691,6.838,4.448,10.4,293,7.8
London Harlington,HRL,2019-01-13 11:00:00,14.46296,9.92713,2.95819,56.92734,5.988,3.622,10.2,290.8,8.2
London Harlington,HRL,2019-01-13 12:00:00,11.6622,8.59106,2.00294,59.02283,5.789,3.217,8.9,283.1,8.1
London Harlington,HRL,2019-01-13 13:00:00,13.77425,11.78982,1.29421,56.22885,5.984,3.579,7.8,280.6,8.3
London Harlington,HRL,2019-01-13 14:00:00,17.76878,16.02059,1.14014,50.69078,6.119,4.174,7.6,282.6,8.7
London Harlington,HRL,2019-01-13 15:00:00,20.84503,18.7661,1.35584,48.29594,5.998,4.167,7.5,287.9,8.8
London Harlington,HRL,2019-01-13 16:00:00,25.6201,23.35218,1.4791,41.2611,5.116,3.774,6.3,284.3,8.7
London Harlington,HRL,2019-01-13 17:00:00,19.05437,17.21169,1.20177,47.19831,4.112,2.832,6.1,288.1,8.5
London Harlington,HRL,2019-01-13 18:00:00,18.73297,17.03204,1.10932,50.14196,4.144,2.455,5.8,296.7,8.1
London Harlington,HRL,2019-01-13 19:00:00,19.05437,15.32176,2.43434,56.92734,7.179,2.488,4.8,306.3,6.7
London Harlington,HRL,2019-01-13 20:00:00,11.38671,9.40228,1.29421,70.04907,8.445,3.943,3.4,293.3,5.6
London Harlington,HRL,2019-01-13 21:00:00,11.61628,9.7736,1.20177,68.75187,7.877,4.344,4,290.4,5.1
London Harlington,HRL,2019-01-13 22:00:00,14.9221,12.60694,1.50991,65.95789,10.086,5.611,2.7,281.8,4.1
London Harlington,HRL,2019-01-13 23:00:00,17.53921,15.1768,1.54073,59.67143,8.767,4.996,4.1,294.2,4
London Harlington,HRL,2019-01-14 00:00:00,20.20223,16.86335,2.17756,56.81093,9.346,5.184,5.7,304.9,5.7
London Harlington,HRL,2019-01-14 01:00:00,25.16096,21.57009,2.3419,51.62211,8.547,4.957,5.4,303.4,5
London Harlington,HRL,2019-01-14 02:00:00,13.68242,11.65074,1.32502,60.86885,9.25,5.005,5.7,307.3,4.6
London Harlington,HRL,2019-01-14 03:00:00,12.71822,11.06453,1.07851,59.82111,9.534,5.113,5.6,309,4.4
London Harlington,HRL,2019-01-14 04:00:00,18.64115,15.71176,1.9105,52.83616,9.963,5.212,5.9,312.7,4.1
London Harlington,HRL,2019-01-14 05:00:00,16.29952,13.65362,1.72561,57.62584,9.846,5.014,5.2,313.6,3.9
London Harlington,HRL,2019-01-14 06:00:00,32.04808,23.96863,5.26928,47.59745,10.284,4.971,4.3,302.8,3.5
London Harlington,HRL,2019-01-14 07:00:00,51.79116,39.64837,7.91932,32.23056,11.533,5.195,4.3,293.7,3.2
London Harlington,HRL,2019-01-14 08:00:00,69.69768,45.93183,15.49969,26.94195,13.608,5.68,4.5,289.1,3.2
London Harlington,HRL,2019-01-14 09:00:00,59.18334,39.90607,12.57231,34.22626,15.373,6.323,5.1,300.9,4.4
London Harlington,HRL,2019-01-14 10:00:00,39.578,27.57695,7.82688,41.21121,18.288,6.681,4.9,315.1,5.4
London Harlington,HRL,2019-01-14 11:00:00,33.97647,22.5424,7.45711,45.20261,15.17,6.792,4.6,317.3,6
London Harlington,HRL,2019-01-14 12:00:00,32.32356,23.67714,5.63905,44.90325,14.98,6.48,4.2,314.6,6.4
London Harlington,HRL,2019-01-14 13:00:00,35.76713,23.34084,8.10421,43.75572,15.655,6.273,3.7,312,6.6
London Harlington,HRL,2019-01-14 14:00:00,41.27682,29.27578,7.82688,41.76002,19.653,7.489,3.5,298.7,6.6
London Harlington,HRL,2019-01-14 15:00:00,53.03085,36.49397,10.78507,32.38023,19.905,7.949,3.6,290.1,6.6
London Harlington,HRL,2019-01-14 16:00:00,78.5132,54.03863,15.9619,17.36259,19.665,8.225,3.6,284.4,6.6
London Harlington,HRL,2019-01-14 17:00:00,93.20573,62.06916,20.30675,9.52947,19.53,10.07,3.8,293.6,6.5
London Harlington,HRL,2019-01-14 18:00:00,71.71791,60.52008,7.30303,6.98495,16.228,8.238,3.9,309.5,6.3
London Harlington,HRL,2019-01-14 19:00:00,47.06201,44.36886,1.75643,20.70539,16.8,10.127,2.9,294.6,4.6
London Harlington,HRL,2019-01-14 20:00:00,39.8994,38.15122,1.14014,26.54281,12.208,7.173,2.4,276.4,3.6
London Harlington,HRL,2019-01-14 21:00:00,49.86277,46.17741,2.40353,14.6185,12.97,7.647,3.4,229,3
London Harlington,HRL,2019-01-14 22:00:00,65.01444,56.65151,5.45416,7.63355,14.66,8.83,4.8,243.7,2.8
London Harlington,HRL,2019-01-14 23:00:00,51.69934,45.36807,4.12914,11.87442,13.123,8.5,4.9,263.4,2.9
London Harlington,HRL,2019-01-15 00:00:00,30.36456,28.53763,1.19149,23.68231,11.728,7.344,3.5,264.2,3.3
London Harlington,HRL,2019-01-15 01:00:00,28.95653,27.63358,0.86281,23.28317,11.086,6.778,3.4,257.2,2.6
London Harlington,HRL,2019-01-15 02:00:00,23.23256,22.09861,0.73955,26.69249,8.743,6.101,3.4,254.6,2.3
London Harlington,HRL,2019-01-15 03:00:00,15.61081,14.90209,0.46222,37.46927,8.579,5.753,3.6,251.7,2.1
London Harlington,HRL,2019-01-15 04:00:00,27.86989,26.54694,0.86281,26.09378,9.65,5.852,3.7,250.7,1.9
London Harlington,HRL,2019-01-15 05:00:00,69.1008,52.70567,10.69263,5.23871,9.142,5.886,4.2,255.5,2
London Harlington,HRL,2019-01-15 06:00:00,90.1754,62.48794,18.05729,2.34495,9.652,5.61,5.5,265.2,2.7
London Harlington,HRL,2019-01-15 07:00:00,108.17374,73.5408,22.58702,4.34065,8.325,5.247,3.9,252.7,3.9
London Harlington,HRL,2019-01-15 08:00:00,106.93406,67.95428,25.42195,3.9914,8.355,5.156,3.7,228.9,4.7
London Harlington,HRL,2019-01-15 09:00:00,109.09203,68.93104,26.19231,10.92646,8.99,4.68,3.7,223.4,5.2
London Harlington,HRL,2019-01-15 10:00:00,84.9871,57.44139,17.96484,20.30625,5.816,3.881,3.7,219.8,5.7
London Harlington,HRL,2019-01-15 11:00:00,49.67911,37.48907,7.95014,33.67744,5.504,2.948,3.7,221.1,6.4
London Harlington,HRL,2019-01-15 12:00:00,37.37412,29.20018,5.33091,44.80347,6.546,3.452,3.6,221.9,7.1
London Harlington,HRL,2019-01-15 13:00:00,25.25278,21.85091,2.21864,46.15056,4.21,2.513,4.4,242.5,7.8
London Harlington,HRL,2019-01-15 14:00:00,39.94531,34.8425,3.32797,34.17636,4.221,2.517,4.8,248.4,8
London Harlington,HRL,2019-01-15 15:00:00,23.00299,21.01857,1.29421,42.40863,4.474,2.668,4.5,244.1,6.8
London Harlington,HRL,2019-01-15 16:00:00,60.28528,53.52879,4.40647,18.6099,5.575,3.462,4.8,250.3,6.2
London Harlington,HRL,2019-01-15 17:00:00,54.72967,48.82364,3.85181,27.49077,5.114,3.006,5.1,249.4,6.1
London Harlington,HRL,2019-01-15 18:00:00,48.07212,44.33951,2.43434,30.634,4.104,2.681,5.1,243.6,6.1
London Harlington,HRL,2019-01-15 19:00:00,43.11339,40.42024,1.75643,35.52346,3.344,2.388,4.4,232.3,5.7
London Harlington,HRL,2019-01-15 20:00:00,49.86277,45.46869,2.86575,29.23701,3.788,2.514,4.8,227.5,5.5
London Harlington,HRL,2019-01-15 21:00:00,51.88299,46.82743,3.29715,30.78367,3.735,2.793,5,229.7,5.7
London Harlington,HRL,2019-01-15 22:00:00,45.54684,42.00322,2.31109,31.98109,4.084,3.135,5.6,234.7,6.1
London Harlington,HRL,2019-01-15 23:00:00,22.81933,20.45692,1.54073,52.13766,4.142,3.08,6.2,232.6,7.5
London Harlington,HRL,2019-01-16 00:00:00,12.67231,11.97933,0.45195,58.47401,3.342,2.357,6.3,231.4,8.1
London Harlington,HRL,2019-01-16 01:00:00,7.04017,5.84322,0.78063,66.19072,2.985,1.996,7.7,233.6,8.2
London Harlington,HRL,2019-01-16 02:00:00,5.96884,5.16562,0.52385,64.71057,1.878,1.473,6.9,233.9,8.2
London Harlington,HRL,2019-01-16 03:00:00,5.78518,5.02921,0.49303,63.36348,4.439,3.081,6.6,228.3,8.2
London Harlington,HRL,2019-01-16 04:00:00,9.22874,7.95304,0.83199,59.17251,3.208,2.421,7.2,226.6,8.3
London Harlington,HRL,2019-01-16 05:00:00,15.8863,14.18536,1.10932,50.5411,2.717,2.194,7.4,219.1,8.4
London Harlington,HRL,2019-01-16 06:00:00,28.60452,25.43889,2.06457,39.81422,2.961,2.452,7.9,219.5,8.3
London Harlington,HRL,2019-01-16 07:00:00,55.37247,45.16685,6.65593,24.54711,3.39,2.75,7.2,227.4,8.3
London Harlington,HRL,2019-01-16 08:00:00,52.02073,42.85458,5.97801,27.88991,3.589,2.996,7.5,229.4,8.5
London Harlington,HRL,2019-01-16 09:00:00,53.35225,39.60301,8.96702,32.52991,4.139,3.327,8.1,234.5,8.8
London Harlington,HRL,2019-01-16 10:00:00,57.57635,41.93719,10.1996,31.78152,5.598,4.413,8.1,234.5,9
London Harlington,HRL,2019-01-16 11:00:00,51.60751,36.86606,9.61412,34.12647,8.967,6.795,8,234.5,9.3
London Harlington,HRL,2019-01-16 12:00:00,62.85648,42.16176,13.49674,30.634,7.43,5.515,8.2,239.2,10.1
London Harlington,HRL,2019-01-16 13:00:00,51.60751,39.03948,8.19665,30.43443,4.413,3.486,7.6,249.5,9.9
London Harlington,HRL,2019-01-16 14:00:00,69.23854,49.01631,13.1886,24.74668,4.12,2.88,7.5,308.7,8.1
London Harlington,HRL,2019-01-16 15:00:00,43.98576,35.43383,5.57742,45.55185,4.008,2.061,4.1,297.7,7.1
