site,code,date,nox,no2,no,o3,so2,pm10,pm2.5,v10,v2.5,nv10,nv2.5,ws,wd,air_temp
London Bloomsbury,CLL2,2019-09-02 12:00:00,17.33357,13.87135,2.258,63.2138,0.89819,12.1,5.1,3.5,4.7,8.6,3.6,4.4,274.6,19.4
London Bloomsbury,CLL2,2019-09-02 13:00:00,14.68459,11.8467,1.85082,69.25079,1.04788,14.3,3.5,2.8,1.4,11.5,5.3,4.4,270.7,19.9
London Bloomsbury,CLL2,2019-09-02 14:00:00,15.14528,13.04525,1.36961,67.05552,0.44909,11.1,5.5,1.2,2.6,9.9,6.1,4.5,268,19.9
London Bloomsbury,CLL2,2019-09-02 15:00:00,21.65257,18.75792,1.88784,57.37638,0.89819,10.8,1.9,1.5,1.1,9.3,4,4.7,261,19.6
London Bloomsbury,CLL2,2019-09-02 16:00:00,24.24397,21.29256,1.92485,46.94884,0.89819,9.2,3.6,-0.3,0.9,9.5,5.9,4.4,253.8,18.5
London Bloomsbury,CLL2,2019-09-02 17:00:00,21.65257,19.3255,1.51767,47.59745,0.97304,9.6,6.2,1.2,4.7,8.4,4.7,3.6,260,17.2
London Bloomsbury,CLL2,2019-09-02 18:00:00,15.66356,14.35813,0.85138,49.99229,0.67364,12.7,2.9,2.7,1.6,10,4.5,2.6,255.6,15.9
London Bloomsbury,CLL2,2019-09-02 19:00:00,15.37563,14.35399,0.6663,49.19401,0.59879,9.2,1.6,0.3,-0.2,8.9,5,3.6,242.5,16
London Bloomsbury,CLL2,2019-09-02 20:00:00,16.70012,15.22442,0.96243,48.09637,0.52394,10.2,5.4,0.9,2.3,9.3,6.3,4.1,251.9,15.8
London Bloomsbury,CLL2,2019-09-02 21:00:00,13.47527,12.34011,0.74033,49.04433,0.52394,9.8,5.6,1.4,3.8,8.4,5,4.2,253.6,15.5
London Bloomsbury,CLL2,2019-09-02 22:00:00,13.30251,12.45114,0.55525,46.84906,0.2994,9.8,0.5,1.9,2.6,7.9,1.1,3.2,246.6,14.4
London Bloomsbury,CLL2,2019-09-02 23:00:00,11.51732,10.6092,0.59226,46.49981,0.44909,8.8,0.9,0.5,-0.1,8.3,4.2,2.9,243.4,13.8
London Bloomsbury,CLL2,2019-09-03 00:00:00,8.23416,7.39999,0.54403,48.22942,0.4989,10,1.5,3.3,0.7,6.7,4,3.1,251,13.9
London Bloomsbury,CLL2,2019-09-03 01:00:00,7.23375,6.17208,0.6924,50.09207,0.69846,9,3.2,2.9,2.5,6.1,3.9,3.1,249.7,13.3
London Bloomsbury,CLL2,2019-09-03 02:00:00,6.69507,5.78507,0.59349,51.63874,0.37418,14.2,3,4.9,3.7,9.3,2.5,3.1,254.5,12.8
London Bloomsbury,CLL2,2019-09-03 03:00:00,7.79167,6.93855,0.55639,50.69078,0.52385,NA,2.1,NA,2,NA,3.3,2.9,258.7,12.3
London Bloomsbury,CLL2,2019-09-03 04:00:00,8.31112,7.00299,0.85314,50.39143,0.37418,NA,7.1,NA,4.6,NA,5.7,2.9,253.1,11.9
London Bloomsbury,CLL2,2019-09-03 05:00:00,12.52439,11.50064,0.66767,46.79917,0.37418,NA,2.6,NA,1.5,NA,4.3,3.1,257.5,11.8
London Bloomsbury,CLL2,2019-09-03 06:00:00,25.04878,22.14815,1.89174,37.41938,0.44901,8.2,1.7,0.7,1.3,7.5,3.6,3.9,267.6,13.3
London Bloomsbury,CLL2,2019-09-03 07:00:00,27.81915,23.78102,2.6336,37.12002,0.74835,10.1,3.5,0.6,2.2,9.5,4.5,4.6,274.2,14.7
London Bloomsbury,CLL2,2019-09-03 08:00:00,25.8568,21.19305,3.04162,43.50626,0.67352,4.9,1.7,-3.7,1.4,8.6,3.5,5,272.7,16
London Bloomsbury,CLL2,2019-09-03 09:00:00,22.39384,18.24196,2.70778,51.73852,0.74835,5.3,6.1,-2,5.3,7.3,4,5.1,271.6,17.2
London Bloomsbury,CLL2,2019-09-03 10:00:00,25.74137,22.21512,2.29976,51.33938,0.67352,15.8,1.6,7.8,0.7,8,4.1,5.2,273.1,18.1
London Bloomsbury,CLL2,2019-09-03 11:00:00,22.39384,17.33196,3.30127,55.231,0.74835,11.5,2.5,1.1,2.3,10.4,3.4,5.1,272.6,18.7
London Bloomsbury,CLL2,2019-09-03 12:00:00,21.87439,17.66564,2.74488,56.32863,0.82319,12.6,3.7,1.6,2.7,11,4.2,5.1,269.1,19.2
London Bloomsbury,CLL2,2019-09-03 13:00:00,16.91081,13.44144,2.26267,62.06627,0.74835,12.8,3.3,3.1,0.7,9.7,5.8,5.1,270.1,18.4
London Bloomsbury,CLL2,2019-09-03 14:00:00,19.27717,15.1253,2.70778,56.32863,0.14967,9.5,4.2,2.1,2.6,7.4,4.8,4.1,268.1,17.3
London Bloomsbury,CLL2,2019-09-03 15:00:00,19.56575,16.09638,2.26267,49.04433,0.29934,5.1,2.2,-1.4,2.3,6.5,3.1,2.9,247.2,17.1
London Bloomsbury,CLL2,2019-09-03 16:00:00,20.89322,17.82197,2.00302,41.9097,0.97286,7.7,4.7,1.6,3.5,6.1,4.4,3.2,237.7,16.8
London Bloomsbury,CLL2,2019-09-03 17:00:00,16.56451,14.17576,1.5579,43.55615,0.97286,6.5,5.2,1.9,3.7,4.6,4.7,3.3,245.9,16.4
London Bloomsbury,CLL2,2019-09-03 18:00:00,18.18056,16.47431,1.11279,40.71228,0.74835,6,4.7,0.9,1.1,5.1,6.8,3.5,240,16.5
London Bloomsbury,CLL2,2019-09-03 19:00:00,18.18056,16.41744,1.14988,40.5626,0.97286,8.1,4.5,1.7,2.7,6.4,5,3.3,241.9,15.8
London Bloomsbury,CLL2,2019-09-03 20:00:00,16.56451,15.14264,0.92732,41.16131,0.74835,8.9,8.3,2.4,4.2,6.5,7.3,3.9,242.5,15.9
London Bloomsbury,CLL2,2019-09-03 21:00:00,13.79414,12.94102,0.55639,54.88175,0.67352,12.3,4.1,3.5,3.2,8.8,4.1,4.3,240.9,15.9
London Bloomsbury,CLL2,2019-09-03 22:00:00,12.69754,11.84441,0.55639,53.08562,0.82319,14.5,3.5,3.7,2.5,10.8,4.2,4.5,242.2,16.2
London Bloomsbury,CLL2,2019-09-03 23:00:00,10.44661,9.53661,0.59349,52.88605,0.67352,10.2,2.8,2.9,2.9,7.3,3.1,5.4,249.9,16.5
London Bloomsbury,CLL2,2019-09-04 00:00:00,7.48136,6.56948,0.59471,52.81953,0.39905,10.6,3.3,2.7,2.4,7.9,4.1,3.9,230.5,14.9
London Bloomsbury,CLL2,2019-09-04 01:00:00,4.93615,4.25225,0.44603,52.68648,0.59857,9.3,3.4,3.5,3.9,5.8,2.7,4.4,234.4,14.9
London Bloomsbury,CLL2,2019-09-04 02:00:00,4.39626,3.48438,0.59471,53.43487,0.44893,6.7,1,1.4,1.7,5.3,2.5,5.1,239,15.3
London Bloomsbury,CLL2,2019-09-04 03:00:00,4.5698,3.77191,0.52037,49.44347,0.29929,6,2.6,2,2.9,4,2.9,5.5,240.5,15.5
London Bloomsbury,CLL2,2019-09-04 04:00:00,7.28854,5.92072,0.89207,43.50626,0.29929,5,1.9,2,3.5,3,1.6,5.2,248.2,15.8
London Bloomsbury,CLL2,2019-09-04 05:00:00,11.91618,10.60536,0.8549,35.67314,0.37411,4.4,0.9,1.4,1.8,3,2.3,4.9,246.3,16.3
London Bloomsbury,CLL2,2019-09-04 06:00:00,18.22135,15.94165,1.48678,28.53851,0.44893,2.5,1.8,0.3,2.2,2.2,2.8,4.7,263.5,16.5
London Bloomsbury,CLL2,2019-09-04 07:00:00,22.84899,18.46058,2.86205,24.29765,0.37411,4.5,4.5,0.9,2.8,3.6,4.9,5.1,285.9,17.3
London Bloomsbury,CLL2,2019-09-04 08:00:00,34.47594,23.07748,7.43388,22.20216,0.52375,6.8,2.3,1.1,2.3,5.7,3.2,5.5,293.6,18.4
London Bloomsbury,CLL2,2019-09-04 09:00:00,28.92277,19.34806,6.24446,29.13722,0.67339,3.4,2.2,0.9,2.5,2.5,2.9,6.3,296.2,18.9
London Bloomsbury,CLL2,2019-09-04 10:00:00,54.37481,28.84226,16.65189,29.83572,0.97268,7,5.4,1.4,3.8,5.6,4.8,6.4,298.8,18.9
London Bloomsbury,CLL2,2019-09-04 11:00:00,36.38484,21.9658,9.40386,39.46497,0.74821,8.7,2.9,3.2,2.3,5.5,3.8,6.1,296.9,18.9
London Bloomsbury,CLL2,2019-09-04 12:00:00,24.23728,16.31535,5.16655,43.85551,0.74821,10.5,0.5,1.7,1.4,8.8,2.3,6.1,288.9,18.7
London Bloomsbury,CLL2,2019-09-04 13:00:00,17.70073,12.11549,3.6426,48.04648,0.67339,11.2,2.4,1.7,1.6,9.5,4,6.3,281.6,18.3
London Bloomsbury,CLL2,2019-09-04 14:00:00,20.7087,15.80737,3.19657,48.99444,0.44893,12.3,3.7,2.2,2.7,10.1,4.2,6.5,282.6,17.8
London Bloomsbury,CLL2,2019-09-04 15:00:00,23.77452,17.2204,4.27448,47.8968,0.59857,9.9,6.4,0.9,4.3,9,5.3,6.6,281.7,17.2
London Bloomsbury,CLL2,2019-09-04 16:00:00,16.42813,12.9516,2.26733,50.24175,0.74821,9.3,4,-0.4,1,9.7,6.2,5.6,278.8,16.3
London Bloomsbury,CLL2,2019-09-04 17:00:00,16.71736,14.49466,1.44961,46.40003,0.67339,10.7,3,-0.2,0.7,10.9,5.5,4.6,271.1,15.1
London Bloomsbury,CLL2,2019-09-04 18:00:00,17.64289,15.53417,1.37527,44.00519,0.29929,10.6,4.8,-0.5,0.6,11.1,7.4,4.4,264.1,14.1
London Bloomsbury,CLL2,2019-09-04 19:00:00,18.74196,17.20316,1.00357,38.71658,0.37411,9.9,0.6,0,-2.2,9.9,6,4.8,273.2,13.8
London Bloomsbury,CLL2,2019-09-04 20:00:00,18.68411,16.97434,1.11508,39.2654,0.59857,7.5,2.7,-0.2,0.5,7.7,5.4,4.7,283.4,12.9
London Bloomsbury,CLL2,2019-09-04 21:00:00,16.65952,14.83576,1.18942,41.46067,0.44893,7.7,2.9,0.3,0.7,7.4,5.4,4.1,288.9,12.4
London Bloomsbury,CLL2,2019-09-04 22:00:00,15.84968,12.48713,2.193,43.00734,0.29929,6.6,1.4,-0.6,0.9,7.2,3.7,4.1,298.3,12
London Bloomsbury,CLL2,2019-09-04 23:00:00,10.75927,7.79567,1.93281,45.50196,0.37411,8,2.1,-0.1,0.6,8.1,4.7,4.2,306.3,11.7
London Bloomsbury,CLL2,2019-09-05 00:00:00,7.5754,5.51946,1.34085,46.49981,0.39898,9.9,4,-0.1,1,10,6.2,3.4,310.4,12.3
London Bloomsbury,CLL2,2019-09-05 01:00:00,4.58002,3.38072,0.78216,48.49551,0.49872,8.8,5.8,0,1.8,8.8,7.2,3,316.1,11.6
London Bloomsbury,CLL2,2019-09-05 02:00:00,5.85547,4.54195,0.85666,48.19616,0.37404,11,4.8,0.7,0.6,10.3,7.4,3,319.9,11.1
London Bloomsbury,CLL2,2019-09-05 03:00:00,5.1018,3.78828,0.85666,46.69938,0.37404,10.6,3.1,0.2,-0.6,10.4,6.9,2.8,326.6,10.6
London Bloomsbury,CLL2,2019-09-05 04:00:00,8.40638,6.29332,1.3781,42.35873,0.29923,9.6,4.6,0.6,0.6,9,7.2,2.7,322.4,10
London Bloomsbury,CLL2,2019-09-05 05:00:00,19.36365,15.42309,2.56997,31.63185,0.37404,8.9,2.2,0.4,1.2,8.5,4.2,2.6,314.8,9.7
London Bloomsbury,CLL2,2019-09-05 06:00:00,40.5825,27.39019,8.6038,24.39743,0.59846,6.4,1.4,0.6,1.7,5.8,2.9,3.7,336.3,10.9
London Bloomsbury,CLL2,2019-09-05 07:00:00,47.0757,30.17127,11.02479,30.13507,0.89769,6.7,-2.4,1.1,0.3,5.6,0.5,4.1,340.3,12
London Bloomsbury,CLL2,2019-09-05 08:00:00,56.23575,34.36278,14.26518,22.85077,1.04731,9.2,2.8,-0.5,-0.1,9.7,6.1,4.3,339.9,13.1
London Bloomsbury,CLL2,2019-09-05 09:00:00,52.52535,32.19434,13.25954,27.19141,1.04731,10,5.3,1.6,2.8,8.4,5.7,4.2,340,14.3
London Bloomsbury,CLL2,2019-09-05 10:00:00,55.07625,32.40375,14.78662,32.77937,0.9725,8.2,1.8,1.5,0.8,6.7,4.2,4.4,337.9,15.3
London Bloomsbury,CLL2,2019-09-05 11:00:00,45.33645,28.20358,11.17377,42.35873,0.9725,6.4,1.4,1.3,0.9,5.1,3.7,4.5,338.9,16.3
London Bloomsbury,CLL2,2019-09-05 12:00:00,46.09013,28.50038,11.47174,46.69938,0.89769,8.2,5.3,0.8,2.9,7.4,5.6,4.6,342.3,16.9
London Bloomsbury,CLL2,2019-09-05 13:00:00,43.53923,28.91918,9.53495,47.2482,0.82289,NA,3,NA,1.7,NA,4.5,4.6,343.4,17
London Bloomsbury,CLL2,2019-09-05 14:00:00,42.37973,29.41585,8.45482,45.40218,0.82289,NA,1.3,NA,0.6,NA,3.9,4.1,338.7,17.1
London Bloomsbury,CLL2,2019-09-05 15:00:00,44.17695,31.04175,8.56656,40.26325,0.67327,10.3,4.7,-1.2,-0.9,11.5,8.8,3.5,333.8,16.9
London Bloomsbury,CLL2,2019-09-05 16:00:00,36.11843,27.72332,5.47515,40.26325,0.52365,11.2,3.4,-0.2,0.2,11.4,6.4,2.9,322.4,16.6
London Bloomsbury,CLL2,2019-09-05 17:00:00,40.5825,29.90301,6.96498,38.81637,0.67327,8.2,5.5,0,2.3,8.2,6.4,2.9,302.4,15
London Bloomsbury,CLL2,2019-09-05 18:00:00,25.85685,23.11559,1.7878,43.30669,0.59846,12.8,3.5,1.1,-0.1,11.7,6.8,2.1,249.2,13.3
London Bloomsbury,CLL2,2019-09-05 19:00:00,25.7409,23.79918,1.26636,40.86196,0.52365,11.4,4.9,0.4,0.9,11,7.2,2.3,236.1,12.5
London Bloomsbury,CLL2,2019-09-05 20:00:00,51.53978,48.74141,1.82505,22.20216,0.29923,15.5,7.7,1.4,2,14.1,8.9,2.5,245.7,12.1
London Bloomsbury,CLL2,2019-09-05 21:00:00,65.27985,59.68311,3.6501,8.58151,0.52365,15.8,7.6,1.9,1.7,13.9,9.1,2.5,245.1,11.5
London Bloomsbury,CLL2,2019-09-05 22:00:00,70.61355,59.76273,7.07672,3.74194,0.9725,15.3,8.4,1.1,1.9,14.2,9.7,2.6,249.7,11
London Bloomsbury,CLL2,2019-09-05 23:00:00,64.0044,54.75265,6.03384,3.59226,0.74808,15.7,7.7,1.8,0.7,13.9,10.2,2.6,260.5,10.6
London Bloomsbury,CLL2,2019-09-06 00:00:00,47.56819,43.75306,2.48816,10.11155,0.49863,13.8,5.9,1.7,1.8,12.1,7.3,2.4,253.1,11.5
London Bloomsbury,CLL2,2019-09-06 01:00:00,29.43959,27.37943,1.34361,20.8218,0.7978,11.2,8.7,0.9,4.4,10.3,7.5,2.6,249.6,10.7
London Bloomsbury,CLL2,2019-09-06 02:00:00,24.6944,23.37818,0.85842,25.39528,0.37397,10.6,7,1.9,3.7,8.7,6.5,2.7,250.9,10
London Bloomsbury,CLL2,2019-09-06 03:00:00,18.76774,17.3943,0.89574,29.68604,0.37397,12.3,6.9,1.3,3,11,7.1,2.6,245,9.6
London Bloomsbury,CLL2,2019-09-06 04:00:00,17.95428,16.35193,1.04503,29.63615,0.29918,10.7,3.8,2,2.1,8.7,4.9,2.8,243.8,9.5
London Bloomsbury,CLL2,2019-09-06 05:00:00,17.31513,15.08328,1.45557,33.07873,0.44876,20.6,3,1.9,1.3,18.7,4.9,3.3,248.9,9.4
London Bloomsbury,CLL2,2019-09-06 06:00:00,22.25401,19.10653,2.05273,31.58195,0.29918,11.1,-0.1,2.1,1.1,9,2,3.8,247.3,9.8
London Bloomsbury,CLL2,2019-09-06 07:00:00,35.44372,28.63373,4.44137,25.79442,0.67315,13.4,8.1,1.8,2.6,11.6,8.7,4.4,230.7,10.8
London Bloomsbury,CLL2,2019-09-06 08:00:00,31.49262,24.6254,4.47869,30.38453,0.89753,11.5,9.1,-0.4,3,11.9,9.3,4.7,245.1,11.1
London Bloomsbury,CLL2,2019-09-06 09:00:00,23.99714,17.41605,4.29208,36.77077,1.12191,13.9,2.7,1.7,1.5,12.2,4.4,4.7,252.4,11.7
London Bloomsbury,CLL2,2019-09-06 10:00:00,22.37022,15.96081,4.18011,39.16561,1.04712,16.7,4.6,3.5,1.6,13.2,6.2,5.3,252.7,13
London Bloomsbury,CLL2,2019-09-06 11:00:00,19.34879,14.99954,2.8365,42.40863,0.97232,13.9,9,1.5,6.2,12.4,6,5.4,252.4,14.5
London Bloomsbury,CLL2,2019-09-06 12:00:00,23.70662,19.30015,2.87382,39.86411,0.97232,14.5,7.1,0.6,1.4,13.9,8.9,4.5,243.2,15
London Bloomsbury,CLL2,2019-09-06 13:00:00,30.62105,24.95559,3.69492,33.67744,0.89753,13,7.3,1.9,3.1,11.1,7.4,5.2,249.8,15.7
London Bloomsbury,CLL2,2019-09-06 14:00:00,23.4161,19.75358,2.38863,38.71658,0.67315,10.8,4.8,2.2,1.1,8.6,6.9,5.4,263.2,16.8
London Bloomsbury,CLL2,2019-09-06 15:00:00,26.49564,21.28799,3.39634,36.42153,0.44876,9,6.4,1.3,4.4,7.7,5.2,5.5,261.1,17
London Bloomsbury,CLL2,2019-09-06 16:00:00,28.47119,23.77859,3.06044,36.42153,0.67315,9.5,3.4,2,1.9,7.5,4.7,4.6,265.6,16.8
London Bloomsbury,CLL2,2019-09-06 17:00:00,30.67916,26.38714,2.79918,33.17851,0.82273,6.9,6.2,0.1,3.9,6.8,5.5,2.8,268.6,15.4
London Bloomsbury,CLL2,2019-09-06 18:00:00,38.69757,32.17371,4.25475,22.55141,0.89753,10.7,3.7,0.9,-0.1,9.8,7,2.5,269.7,14.2
London Bloomsbury,CLL2,2019-09-06 19:00:00,34.51405,30.10758,2.87382,23.64905,0.82273,10,4.8,1,-0.1,9,8.1,2.2,290.4,13
London Bloomsbury,CLL2,2019-09-06 20:00:00,29.9238,28.32145,1.04503,21.50367,0.44876,12.7,7,1.5,1.5,11.2,8.7,1.1,290.5,11.9
London Bloomsbury,CLL2,2019-09-06 21:00:00,53.398,45.27179,5.29978,7.63355,0.67315,13.4,8.1,2,1.4,11.4,9.9,1.7,240,11.1
London Bloomsbury,CLL2,2019-09-06 22:00:00,39.0462,33.78133,3.43366,17.66195,0.52356,13.3,7.6,2.8,3.7,10.5,7.1,2.1,228.3,10.4
London Bloomsbury,CLL2,2019-09-06 23:00:00,23.99714,20.2774,2.42596,28.6383,0.59835,10.9,4.1,1.4,3,9.5,4.3,2.3,245.6,9.9
London Bloomsbury,CLL2,2019-09-07 00:00:00,18.63486,15.65296,1.94474,31.66511,0.69795,9.4,3.3,0.7,0.7,8.7,5.8,2.1,279.8,11.3
London Bloomsbury,CLL2,2019-09-07 01:00:00,23.91473,22.15618,1.1469,26.40976,0.59824,13,3.9,2.4,1.1,10.6,6,2.3,283.2,10.6
London Bloomsbury,CLL2,2019-09-07 02:00:00,20.73128,18.89627,1.19676,24.6469,0.22434,12.4,5.2,1.8,1.9,10.6,6.5,2.3,278.6,10
London Bloomsbury,CLL2,2019-09-07 03:00:00,21.25538,19.42037,1.19676,23.39958,0.52346,11.8,1.8,1.6,1.4,10.2,3.6,2.4,282.7,9.5
London Bloomsbury,CLL2,2019-09-07 04:00:00,20.61481,18.60776,1.30896,23.59915,0.59824,9.9,3.9,0.8,1.1,9.1,6,2.3,276.6,9.1
London Bloomsbury,CLL2,2019-09-07 05:00:00,13.51027,10.70041,1.83255,30.33464,0.67302,8.7,4.5,0.1,1.1,8.6,6.6,2.2,272.2,8.9
London Bloomsbury,CLL2,2019-09-07 06:00:00,23.64298,16.76168,4.48787,22.6512,0.82258,13.3,3.7,1.1,1,12.2,5.9,2.6,319.7,10.7
London Bloomsbury,CLL2,2019-09-07 07:00:00,35.8721,22.74029,8.56435,18.75958,1.04693,10.1,5.3,-0.6,1.6,10.7,6.9,3.1,323.5,10.6
London Bloomsbury,CLL2,2019-09-07 08:00:00,34.94036,20.94838,9.12533,21.50367,1.19648,10,6,0.5,2,9.5,7.2,3,309.7,10.3
London Bloomsbury,CLL2,2019-09-07 09:00:00,33.19334,20.74966,8.11556,23.99829,1.34605,8.7,4.3,0.9,1.9,7.8,5.6,2.8,312.3,11.1
London Bloomsbury,CLL2,2019-09-07 10:00:00,36.33797,22.23131,9.20013,25.59485,1.42083,10.2,3.6,1.3,1.5,8.9,5.3,3,333.2,13
London Bloomsbury,CLL2,2019-09-07 11:00:00,31.91219,20.38602,7.51718,30.634,1.34605,10,3,1.1,0.6,8.9,5.6,3.1,348.7,14.4
London Bloomsbury,CLL2,2019-09-07 12:00:00,34.47448,22.37487,7.89117,32.77937,1.42083,10.8,5.6,2,2.1,8.8,6.7,3.9,351.3,17.4
London Bloomsbury,CLL2,2019-09-07 13:00:00,37.56088,25.00251,8.19036,35.22411,1.34605,9.9,5,2.4,2.2,7.5,6,4.9,5.5,18
London Bloomsbury,CLL2,2019-09-07 14:00:00,35.75563,23.42664,8.04076,39.41508,1.34605,8.6,2.8,1.6,1.1,7,4.9,4.6,14,17.7
London Bloomsbury,CLL2,2019-09-07 15:00:00,35.75563,24.51618,7.33018,38.01809,1.19648,9.1,1.4,1.7,0.3,7.4,4.3,4.6,9.9,17
London Bloomsbury,CLL2,2019-09-07 16:00:00,36.33797,25.27055,7.21799,39.06583,1.27127,8.7,4.8,1.7,2.3,7,5.7,4,22,15.8
London Bloomsbury,CLL2,2019-09-07 17:00:00,39.24967,28.69834,6.8814,38.21766,1.42083,10.2,3.5,1.8,1.5,8.4,5.2,2.8,28.1,14.1
London Bloomsbury,CLL2,2019-09-07 18:00:00,38.7838,30.18217,5.60983,37.21981,1.12171,14.1,7.1,0.2,0.3,13.9,10,2.3,27.8,12.5
London Bloomsbury,CLL2,2019-09-07 19:00:00,30.22341,24.77571,3.55289,39.914,0.67302,14.9,4.5,0,-0.8,14.9,8.5,2.2,13.8,11.5
London Bloomsbury,CLL2,2019-09-07 20:00:00,31.56279,27.43401,2.69272,35.17421,0.7478,14.3,5.2,1.2,0.8,13.1,7.6,2.4,5.8,10.8
London Bloomsbury,CLL2,2019-09-07 21:00:00,34.53272,28.51158,3.92688,34.02669,0.82258,13.1,2.3,1.2,-0.2,11.9,5.7,2.3,4.2,10.1
London Bloomsbury,CLL2,2019-09-07 22:00:00,31.73749,26.86324,3.17891,33.17851,0.82258,12.9,4.6,2.2,2.2,10.7,5.6,2.4,4.7,9.6
London Bloomsbury,CLL2,2019-09-07 23:00:00,26.96231,23.34963,2.35613,36.6211,0.67302,11.6,2.6,2.9,1.6,8.7,4.2,2.2,356.8,9
London Bloomsbury,CLL2,2019-09-08 00:00:00,13.69594,11.78056,1.24918,44.83673,0.79751,9.8,4.1,1.4,1.6,8.4,5.7,2.1,347.6,10
London Bloomsbury,CLL2,2019-09-08 01:00:00,9.51323,8.01924,0.97436,43.57278,2.09347,10.2,5,2.3,4.9,7.9,3.3,2.3,345.2,9.2
London Bloomsbury,CLL2,2019-09-08 02:00:00,8.63778,7.31617,0.86193,45.40218,0.8972,11.3,5.6,2.5,2.3,8.8,6.5,2.1,350.4,8.5
London Bloomsbury,CLL2,2019-09-08 03:00:00,9.16305,7.8989,0.82446,43.50626,0.97197,9.6,2.2,2.8,4.7,6.8,0.7,2,341.3,7.9
London Bloomsbury,CLL2,2019-09-08 04:00:00,14.29903,12.46027,1.19921,37.2697,0.52337,7.7,3.9,0.3,1.6,7.4,5.5,2,335.7,7.4
London Bloomsbury,CLL2,2019-09-08 05:00:00,15.05776,12.93168,1.38659,34.77507,0.82243,7.3,6.3,1.1,5.4,6.2,4.1,1.9,335.8,7
London Bloomsbury,CLL2,2019-09-08 06:00:00,20.719,16.98401,2.4359,31.78152,0.8972,10.5,1.1,1.8,1.7,8.7,2.6,2.5,1.5,8.6
